iter	Logloss
216	0.004179378008
217	0.004146077202
218	0.004120365076
219	0.004097753442
220	0.004059398825
221	0.004031171355
222	0.004003438077
223	0.003968625575
224	0.003934011056
225	0.003904845827
226	0.003876290583
227	0.00384360134
228	0.00381234827
229	0.003780853273
230	0.003756276156
231	0.003735127854
232	0.003705197624
233	0.003682130671
234	0.003656969068
235	0.003628941401
236	0.003605172017
237	0.003582327629
238	0.003563071165
239	0.00353566903
240	0.003508530106
241	0.003483383436
242	0.003463595986
243	0.003445834865
244	0.003431474413
245	0.003415648739
246	0.003390607273
247	0.003365796912
248	0.00334796477
249	0.003324920314
250	0.003308665631
251	0.003291425485
252	0.00327232042
253	0.003250338488
254	0.003228379027
255	0.003207326303
256	0.003193216979
257	0.003177385707
258	0.003159749867
259	0.003146168089
260	0.003127305387
261	0.003110429772
262	0.003093765618
263	0.003080771101
264	0.003060300842
265	0.003043788911
266	0.003020910347
267	0.003009632137
268	0.002990318518
269	0.002966731427
270	0.002949475241
271	0.002926770455
272	0.002908357229
273	0.002886279082
274	0.002871751895
275	0.002859823223
276	0.002838756897
277	0.002817974301
278	0.002797685863
279	0.002782882043
280	0.002767549411
281	0.002748017852
282	0.002733616098
283	0.002722851749
284	0.002713662197
285	0.002694918746
286	0.00267653097
287	0.002662404802
288	0.002648365753
289	0.002630792936
290	0.002613605255
291	0.002596737831
292	0.002583352331
293	0.002573719134
294	0.002561883133
295	0.002548861877
296	0.00253428555
297	0.002520073263
298	0.002504844747
299	0.002491146019
300	0.002479636242
301	0.002468685274
302	0.002455729209
303	0.002445579185
304	0.002434358239
305	0.002423329676
306	0.002412429754
307	0.002400351991
308	0.002388971203
309	0.002377616548
310	0.00236848371
311	0.002359220949
312	0.002347579936
313	0.002338965551
314	0.002329122434
315	0.002320166401
316	0.002307235949
317	0.002296811085
318	0.002285808748
319	0.002276102228
320	0.002266072547
321	0.002255939835
322	0.002246062095
323	0.002235022309
324	0.002228326611
325	0.002218629424
326	0.002207837767
327	0.002197247028
328	0.002187546086
329	0.002177953524
330	0.002168706402
331	0.002159228957
332	0.002151359138
333	0.002141458221
334	0.002134191106
335	0.002124692062
336	0.002116925752
337	0.00210866258
338	0.002099303015
339	0.002091211089
340	0.002083186146
341	0.002073367984
342	0.002065566393
343	0.002059809838
344	0.002053749332
345	0.00204637071
346	0.002038736994
347	0.002031117957
348	0.00202324295
349	0.002015335281
350	0.002007441546
351	0.001998864538
352	0.001992965971
353	0.001985480792
354	0.001979091297
355	0.001973492641
356	0.001965669252
357	0.001956916602
358	0.001948857287
359	0.001942771066
360	0.00193498957
361	0.001928788022
362	0.001923742904
363	0.00191834809
364	0.001910104873
365	0.001905316007
366	0.001899510184
367	0.001893234431
368	0.001886796804
369	0.001881309723
370	0.001873792753
371	0.001869004074
372	0.001862743945
373	0.001857891186
374	0.001852775727
375	0.001845232761
376	0.00183820999
377	0.001830820983
378	0.001824600959
379	0.001819356628
380	0.001812025036
381	0.0018056648
382	0.001799859559
383	0.00179318649
384	0.001786165163
385	0.00178067681
386	0.001776448711
387	0.001772206004
388	0.001766019693
389	0.001759254803
390	0.001752560152
391	0.001746181336
392	0.001740959461
393	0.001734593774
394	0.001729528656
395	0.001722926556
396	0.001718076296
397	0.001711738594
398	0.001706176173
399	0.001700188128
400	0.001694009847
401	0.001688947988
402	0.001683175924
403	0.001678755298
404	0.001673175744
405	0.001668449879
406	0.001663829074
407	0.001658047786
408	0.001653375402
409	0.001647878605
410	0.001642571441
411	0.001636968996
412	0.001631879423
413	0.00162618263
414	0.001620597578
415	0.001616153426
416	0.001611700854
417	0.001607341828
418	0.001602294685
419	0.001597081047
420	0.001592727744
421	0.001588453856
422	0.00158297779
423	0.001578729816
424	0.00157362271
425	0.001568280551
426	0.001564181915
427	0.001559865887
428	0.001555541297
429	0.001550601375
430	0.001545975793
431	0.001541981826
432	0.001537913458
433	0.001533926767
434	0.001530044513
435	0.001526152178
436	0.001522323341
437	0.001517539148
438	0.00151377303
439	0.001509893735
440	0.001506238609
441	0.001502472854
442	0.001498759899
443	0.001495251105
444	0.001490718853
445	0.00148718519
446	0.001483590978
447	0.001480192986
448	0.001475762491
449	0.001472245081
450	0.001468793569
451	0.001465427541
452	0.001462141511
453	0.00145774046
454	0.001454425617
455	0.001451130852
456	0.001447839201
457	0.001444566444
458	0.001441260157
459	0.001438014748
460	0.001434828528
461	0.001431649012
462	0.001428578916
463	0.001425539641
464	0.001422485367
465	0.001418736141
466	0.001415715206
467	0.001411472885
468	0.001408512965
469	0.001405623065
470	0.001402636559
471	0.001399644675
472	0.001396782261
473	0.001394139411
474	0.001390207857
475	0.001387435236
476	0.001384822153
477	0.001381847532
478	0.001379048128
479	0.001376255441
480	0.001373511781
481	0.001370723483
482	0.001368253945
483	0.001365566212
484	0.001362742674
485	0.001360294615
486	0.001357613121
487	0.001355073558
488	0.001352479994
489	0.001349888073
490	0.001346428296
491	0.001343916405
492	0.001341247971
493	0.001338762612
494	0.00133616531
495	0.001333487843
496	0.00133109615
497	0.001329306474
498	0.001326771236
499	0.001324220248
500	0.001321810609
501	0.00131942927
502	0.001316842779
503	0.001314338028
504	0.00131207416
505	0.001310640898
506	0.001307351098
507	0.001304544964
508	0.001301695439
509	0.001298527462
510	0.001296429932
511	0.00129346875
512	0.001290833004
513	0.001288557345
514	0.001286184844
515	0.001283841512
516	0.001281016907
517	0.001278830531
518	0.00127667775
519	0.001274309869
520	0.001271702193
521	0.001268602014
522	0.001265759445
523	0.001263608759
524	0.001261401101
525	0.001258464708
526	0.001256817291
527	0.001254345015
528	0.001252217845
529	0.001250144157
530	0.001247977358
531	0.001245781341
532	0.001243602725
533	0.001241500874
534	0.001239396891
535	0.001237327657
536	0.001235199867
537	0.001232796008
538	0.001230953915
539	0.00122928439
540	0.001227042231
541	0.001224311352
542	0.001222557022
543	0.001222533443
544	0.001220474648
545	0.001218351365
546	0.001215563959
547	0.00121343614
548	0.001211418754
549	0.001209223553
550	0.001206469503
551	0.001204166943
552	0.001201962434
553	0.00120002719
554	0.001197788295
555	0.001195110761
556	0.001195135781
557	0.001192460242
558	0.001190465912
559	0.001187886438
560	0.001185993595
561	0.001185989141
562	0.001184612924
563	0.001182714442
564	0.001180438689
565	0.001178337419
566	0.001176379841
567	0.001174345994
568	0.001172533768
569	0.001170162201
570	0.001168587304
571	0.001166564785
572	0.001164473883
573	0.001162552596
574	0.001161343276
575	0.001159280336
576	0.001156755053
577	0.001154353083
578	0.001153011966
579	0.001151231825
580	0.00114919605
581	0.001147626393
582	0.001146034532
583	0.001144550061
584	0.00114273683
585	0.001140371045
586	0.001138852121
587	0.001137425354
588	0.001135372972
589	0.001133041977
590	0.001130244657
591	0.001128536733
592	0.001126262034
593	0.001123989728
594	0.001122255545
595	0.001119993516
596	0.001117651626
597	0.001115771466
598	0.001113471923
599	0.001111776253
600	0.001109939519
601	0.00110819308
602	0.001105454387
603	0.001104230312
604	0.001101527388
605	0.00109936146
606	0.00109739019
607	0.001094758388
608	0.001092390954
609	0.00109109574
610	0.001088883581
611	0.001086754857
612	0.001085166456
613	0.00108302241
614	0.001080928263
615	0.001079173547
616	0.001077606482
617	0.001075537677
618	0.001073003383
619	0.001070557415
620	0.001068120847
621	0.001066363529
622	0.001064649381
623	0.001062674056
624	0.001060688289
625	0.001059767215
626	0.001057963564
627	0.001055506102
628	0.001054290696
629	0.00105179992
630	0.001050562424
631	0.001049051057
632	0.001047426191
633	0.001045235175
634	0.001043243309
635	0.001041506587
636	0.001039551007
637	0.001038068663
638	0.001036724665
639	0.001035258736
640	0.001033371437
641	0.001031782464
642	0.001030426402
643	0.001029020156
644	0.001027820012
645	0.001025956089
646	0.001024402333
647	0.0010232269
648	0.0010232269
649	0.001023139387
650	0.001021562306
651	0.001019774085
652	0.001018101946
653	0.001016249796
654	0.001014474609
655	0.001013125621
656	0.001011735905
657	0.001009847528
658	0.001009843401
659	0.001007706065
660	0.001006046502
661	0.001005284783
662	0.001003974315
663	0.001001995732
664	0.001000263333
665	0.001000272765
666	0.0009999383541
667	0.0009996575511
668	0.0009978478157
669	0.0009967585102
670	0.0009967228784
671	0.0009956510608
672	0.0009949673758
673	0.0009935727768
674	0.0009918277615
675	0.0009901270174
676	0.0009892602433
677	0.0009888135601
678	0.0009871409933
679	0.0009855115883
680	0.0009835892998
681	0.0009836028583
682	0.0009832096232
683	0.0009807111062
684	0.0009792603379
685	0.0009776109819
686	0.0009776109819
687	0.000977620771
688	0.0009773773089
689	0.0009766408784
690	0.0009756770999
691	0.000975658105
692	0.0009751164886
693	0.0009735464464
694	0.0009726311904
695	0.0009726492683
696	0.0009726220205
697	0.0009710882705
698	0.0009694650483
699	0.0009689596897
700	0.000967667365
701	0.0009665986091
702	0.0009650594227
703	0.0009639922613
704	0.0009639844669
705	0.0009639255172
706	0.0009623411302
707	0.0009623079874
708	0.000960973284
709	0.0009593602439
710	0.0009577844433
711	0.0009562713725
712	0.0009557608567
713	0.0009544707718
714	0.0009543905706
715	0.0009543763868
716	0.0009543513959
717	0.0009531013351
718	0.000953122164
719	0.0009515217056
720	0.0009499794408
721	0.0009484012524
722	0.0009476422131
723	0.0009466005073
724	0.0009465926473
725	0.0009450620479
726	0.0009450153111
727	0.0009426015501
728	0.0009413753923
729	0.0009400055584
730	0.0009384513187
731	0.0009380655499
732	0.0009361507402
733	0.0009341634933
734	0.0009318816617
735	0.0009310574565
736	0.000929643325
737	0.0009290614809
738	0.0009276077709
739	0.0009261422476
740	0.0009246962671
741	0.000924727314
742	0.0009233705969
743	0.0009233775398
744	0.0009216157306
745	0.0009200679462
746	0.000918690413
747	0.0009186505593
748	0.000916957061
749	0.000916957061
750	0.0009155645997
751	0.0009155375126
752	0.0009143017259
753	0.0009128679045
754	0.0009118817841
755	0.0009105177793
756	0.0009104709768
757	0.0009104804087
758	0.0009104475934
759	0.0009104828977
760	0.0009102712269
761	0.0009087781996
762	0.000908787304
763	0.0009074479688
764	0.0009064163202
765	0.0009055993973
766	0.0009037747577
767	0.0009037373216
768	0.0009019536711
769	0.0009003144416
770	0.0008995758851
771	0.0008982103441
772	0.0008963878011
773	0.0008946709603
774	0.0008943539481
775	0.0008938609921
776	0.0008924352867
777	0.0008911709782
778	0.0008911159289
779	0.0008905563539
780	0.0008905558954
781	0.0008905069314
782	0.0008892428908
783	0.0008880693403
784	0.000888076736
785	0.0008870249136
786	0.0008869751697
787	0.0008856765693
788	0.0008848088427
789	0.0008847992798
790	0.0008847669884
791	0.0008847298801
792	0.0008847421285
793	0.0008839364772
794	0.0008838658686
795	0.0008825307189
796	0.0008807749713
797	0.0008807271507
798	0.0008803702378
799	0.0008790580131
800	0.0008784567267
801	0.0008784708746
802	0.00087771732
803	0.0008777118836
804	0.0008776985216
805	0.000877689977
806	0.0008777186003
807	0.0008776497544
808	0.0008776297115
809	0.0008776263055
810	0.0008759112331
811	0.0008759148356
812	0.000875833354
813	0.0008748231538
814	0.0008748339613
815	0.0008748147699
816	0.0008741041475
817	0.0008731802398
818	0.0008712998903
819	0.0008701804789
820	0.0008700646398
821	0.0008687836589
822	0.0008687471102
823	0.0008687351892
824	0.0008673825516
825	0.0008673836651
826	0.0008666253882
827	0.0008659742448
828	0.0008659240721
829	0.0008658702611
830	0.0008646025111
831	0.0008638545114
832	0.0008638940077
833	0.0008621927327
834	0.0008609101137
835	0.0008609461385
836	0.0008602885112
837	0.0008591745466
838	0.0008591921005
839	0.0008591783456
840	0.0008586356753
841	0.0008580080581
842	0.0008580008532
843	0.0008580033422
844	0.000857814209
845	0.0008571985074
846	0.0008562181153
847	0.0008562268267
848	0.000854932037
849	0.0008548837638
850	0.0008547959943
851	0.0008547707115
852	0.0008547543366
853	0.0008547438566
854	0.0008546947616
855	0.0008546868065
856	0.0008546646318
857	0.0008546730157
858	0.0008546533659
859	0.0008546294943
860	0.000853366097
861	0.0008529505615
862	0.0008526415345
863	0.0008526415345
864	0.0008526190384
865	0.0008523802862
866	0.0008516251653
867	0.0008506996386
868	0.0008506461551
869	0.0008506478581
870	0.0008495091534
871	0.0008494785948
872	0.000847880816
873	0.0008478947675
874	0.0008478463336
875	0.0008478482627
876	0.0008478417783
877	0.0008478272732
878	0.0008471355794
879	0.0008470572718
880	0.0008470090641
881	0.0008470126666
882	0.0008469596416
883	0.0008469742183
884	0.0008465414207
885	0.000846493737
886	0.0008462614403
887	0.0008462467684
888	0.0008462614045
889	0.0008454517461
890	0.0008451231584
891	0.0008450540207
892	0.0008439766709
893	0.0008427874305
894	0.0008427557585
895	0.0008416021146
896	0.0008410150655
897	0.0008410042581
898	0.0008409990181
899	0.0008409752418
900	0.0008409787133
901	0.0008409720978
902	0.0008405819166
903	0.0008405544067
904	0.0008389841665
905	0.0008389663506
906	0.0008384563059
907	0.0008373030252
908	0.0008373030252
909	0.0008361971301
910	0.0008361653628
911	0.0008349890262
912	0.0008349679353
913	0.0008342164407
914	0.0008341589976
915	0.0008330115463
916	0.0008322213002
917	0.0008322006678
918	0.0008320634106
919	0.0008309564723
920	0.0008306555618
921	0.0008294874777
922	0.0008294769978
923	0.000829455901
924	0.0008294134573
925	0.0008294243302
926	0.0008294003574
927	0.0008293836191
928	0.0008287444271
929	0.0008274629502
930	0.00082750487
931	0.0008274236505
932	0.000827386679
933	0.0008274275508
934	0.0008274300397
935	0.0008262149935
936	0.0008262288139
937	0.0008262434859
938	0.0008250787721
939	0.0008250690781
940	0.0008250017742
941	0.0008247085622
942	0.0008246902587
943	0.0008243412352
944	0.0008235075263
945	0.0008229759911
946	0.0008220112533
947	0.0008220009043
948	0.0008214648438
949	0.0008214496775
950	0.0008214082521
951	0.0008205268006
952	0.0008190424837
953	0.0008178314019
954	0.000817013753
955	0.0008170326169
956	0.0008157730885
957	0.0008146729333
958	0.0008137838544
959	0.0008138144427
960	0.0008138189622
961	0.0008137745535
962	0.000813693292
963	0.0008136491453
964	0.0008135953701
965	0.0008135773577
966	0.000813616461
967	0.0008135866587
968	0.0008135651093
969	0.0008135489309
970	0.000813539237
971	0.0008134791083
972	0.0008123777334
973	0.0008123962043
974	0.0008123089944
975	0.0008123139724
976	0.0008123248752
977	0.0008109781308
978	0.0008104516747
979	0.0008104031753
980	0.0008103819831
981	0.0008103955416
982	0.000810409886
983	0.0008091653339
984	0.00080914909
985	0.0008080727714
986	0.0008075466732
987	0.0008072355086
988	0.0008061161561
989	0.000806126767
990	0.0008061309232
991	0.0008060915877
992	0.0008050935166
993	0.0008043905874
994	0.0008043885214
995	0.0008033399381
996	0.0008032800417
997	0.0008032372347
998	0.0008032026509
999	0.0008031563427
